deviceID,aX,aY,aZ,gX,gY,gZ
SPU3,-2.95,9.04,-2.53,0.11,-0.08,-0.29
SPU3,-2.95,9.04,-2.53,0.06,0.61,-0.18
SPU3,-2.95,9.04,-2.53,0.21,0.03,-0.24
SPU3,-2.95,9.04,-2.53,0.15,-0.69,-0.16
SPU3,-2.95,9.04,-2.53,-0.04,0.01,-0.05
SPU3,-3.95,9.27,-3.41,-0.04,0.01,-0.05
SPU3,-2.72,8.54,-3.10,-0.04,0.01,-0.05
SPU3,-2.03,8.77,-3.07,-0.04,0.01,-0.05
SPU3,-2.61,8.93,-3.29,-0.04,0.01,-0.05
SPU3,-2.64,9.16,-3.26,-0.04,0.01,-0.05
SPU3,-1.91,8.70,-3.26,-0.04,0.01,-0.05
SPU3,-2.72,8.89,-3.29,-0.04,0.01,-0.05
SPU3,-3.14,8.81,-3.26,-0.04,0.01,-0.05
SPU3,-2.68,8.66,-3.41,-0.04,0.01,-0.05
SPU3,-2.68,8.73,-3.26,-0.04,0.01,-0.05
SPU3,-2.68,8.73,-3.26,0.00,-0.08,-0.07
SPU3,-2.68,8.73,-3.26,0.01,-0.01,-0.04
SPU3,-2.41,9.08,-3.29,0.01,-0.01,-0.04
SPU3,-2.41,9.08,-3.29,-0.02,-0.04,0.00
SPU3,-2.41,9.08,-3.29,-0.03,0.03,-0.00
SPU3,-2.41,9.08,-3.29,-0.00,0.08,-0.02
SPU3,-2.41,9.08,-3.29,-0.02,0.04,-0.04
SPU3,-2.49,8.93,-3.18,-0.02,0.04,-0.04
SPU3,-2.76,9.12,-3.29,-0.02,0.04,-0.04
SPU3,-2.57,8.70,-3.18,-0.02,0.04,-0.04
SPU3,-2.72,8.77,-3.22,-0.02,0.04,-0.04
SPU3,-2.57,8.96,-3.29,-0.02,0.04,-0.04
SPU3,-2.76,8.77,-3.18,-0.02,0.04,-0.04
SPU3,-2.91,8.77,-3.14,-0.02,0.04,-0.04
SPU3,-2.80,8.93,-3.18,-0.02,0.04,-0.04
SPU3,-2.80,8.77,-3.18,-0.02,0.04,-0.04
SPU3,-2.41,9.23,-3.29,-0.02,0.04,-0.04
SPU3,-2.99,8.89,-3.10,-0.02,0.04,-0.04
SPU3,-2.99,8.89,-3.10,0.00,0.09,0.02
SPU3,-2.91,8.85,-3.14,0.00,0.09,0.02
SPU3,-2.91,8.85,-3.14,0.02,-0.08,0.02
SPU3,-2.91,8.85,-3.14,-0.06,0.04,0.07
SPU3,-2.87,8.96,-3.14,-0.06,0.04,0.07
SPU3,-2.87,8.96,-3.14,0.01,0.00,0.04
SPU3,-2.87,8.96,-3.14,-0.00,0.05,0.01
SPU3,-2.95,8.93,-3.14,-0.00,0.05,0.01
SPU3,-2.72,8.77,-3.18,-0.00,0.05,0.01
SPU3,-2.14,8.93,-3.26,-0.00,0.05,0.01
SPU3,-2.76,8.96,-3.26,-0.00,0.05,0.01
SPU3,-2.07,8.93,-3.26,-0.00,0.05,0.01
SPU3,-2.18,9.08,-3.22,-0.00,0.05,0.01
SPU3,-2.80,9.08,-3.22,-0.00,0.05,0.01
SPU3,-2.80,9.08,-3.22,0.09,-0.03,-0.03
SPU3,-2.49,9.31,-3.18,0.09,-0.03,-0.03
SPU3,-2.87,8.96,-3.18,0.09,-0.03,-0.03
SPU3,-2.87,8.96,-3.18,0.04,-0.08,0.00
SPU3,-2.53,9.12,-3.22,0.04,-0.08,0.00
SPU3,-2.53,9.12,-3.22,0.04,-0.06,-0.01
SPU3,-2.53,9.12,-3.22,0.01,0.03,0.02
SPU3,-2.53,9.12,-3.22,-0.02,-0.11,0.02
SPU3,-2.53,9.12,-3.22,0.04,0.04,0.02
SPU3,-2.53,9.12,-3.22,-0.03,0.02,0.01
SPU3,-2.61,8.93,-3.18,-0.03,0.02,0.01
SPU3,-2.61,9.00,-3.22,-0.03,0.02,0.01
SPU3,-2.64,8.96,-3.26,-0.03,0.02,0.01
SPU3,-2.72,8.85,-3.10,-0.03,0.02,0.01
SPU3,-2.34,9.12,-3.29,-0.03,0.02,0.01
SPU3,-2.87,9.04,-3.18,-0.03,0.02,0.01
SPU3,-2.72,8.77,-3.10,-0.03,0.02,0.01
SPU3,-2.72,8.77,-3.10,0.02,0.01,0.00
SPU3,-2.64,9.08,-3.22,0.02,0.01,0.00
SPU3,-2.57,8.85,-3.10,0.02,0.01,0.00
SPU3,-2.57,8.85,-3.10,0.02,0.01,0.00
SPU3,-2.68,8.96,-3.14,0.02,0.01,0.00
SPU3,-2.45,8.96,-3.14,0.02,0.01,0.00
SPU3,-2.45,8.96,-3.14,0.03,-0.02,0.00
SPU3,-2.45,8.96,-3.14,-0.01,0.00,-0.02
SPU3,-2.45,8.96,-3.14,-0.02,0.03,0.01
SPU3,-2.45,8.96,-3.14,0.02,-0.03,-0.03
SPU3,-2.87,8.89,-3.10,0.02,-0.03,-0.03
SPU3,-2.61,8.96,-3.22,0.02,-0.03,-0.03
SPU3,-2.80,8.93,-3.18,0.02,-0.03,-0.03
SPU3,-2.80,8.70,-3.10,0.02,-0.03,-0.03
SPU3,-2.45,8.89,-3.10,0.02,-0.03,-0.03
SPU3,-2.72,8.89,-3.14,0.02,-0.03,-0.03
SPU3,-2.76,8.85,-3.14,0.02,-0.03,-0.03
SPU3,-2.68,8.77,-3.14,0.02,-0.03,-0.03
SPU3,-2.68,8.96,-3.26,0.02,-0.03,-0.03
SPU3,-2.76,8.85,-3.18,0.02,-0.03,-0.03
SPU3,-2.76,8.85,-3.18,0.03,-0.00,-0.00
SPU3,-2.76,8.85,-3.18,-0.02,0.01,0.00
SPU3,-2.80,8.93,-3.14,-0.02,0.01,0.00
SPU3,-2.80,8.93,-3.14,0.01,0.04,0.01
SPU3,-2.80,8.93,-3.14,-0.01,-0.05,0.00
SPU3,-2.80,8.93,-3.14,-0.00,0.02,-0.00
SPU3,-2.80,8.93,-3.14,0.00,0.00,0.01
SPU3,-2.80,8.93,-3.14,-0.00,-0.02,-0.01
SPU3,-2.41,9.00,-3.18,-0.00,-0.02,-0.01
SPU3,-2.34,9.23,-3.29,-0.00,-0.02,-0.01
SPU3,-2.80,9.00,-3.22,-0.00,-0.02,-0.01
SPU3,-2.57,8.70,-3.14,-0.00,-0.02,-0.01
SPU3,-2.80,9.12,-3.26,-0.00,-0.02,-0.01
SPU3,-2.68,8.93,-3.18,-0.00,-0.02,-0.01
SPU3,-2.45,8.81,-3.10,-0.00,-0.02,-0.01
SPU3,-2.76,8.96,-3.22,-0.00,-0.02,-0.01
SPU3,-2.41,8.89,-3.18,-0.00,-0.02,-0.01
SPU3,-2.45,8.96,-3.18,-0.00,-0.02,-0.01
SPU3,-2.45,8.96,-3.18,0.01,0.03,0.01
SPU3,-2.61,9.00,-3.22,0.01,0.03,0.01
SPU3,-2.61,9.00,-3.22,0.04,0.01,-0.00
SPU3,-2.61,9.00,-3.22,-0.03,0.01,0.01
SPU3,-2.64,8.93,-3.18,-0.03,0.01,0.01
SPU3,-2.64,8.93,-3.18,0.02,0.03,0.01
SPU3,-2.26,8.93,-3.22,0.02,0.03,0.01
SPU3,-2.64,8.93,-3.18,0.02,0.03,0.01
SPU3,-2.30,8.93,-3.22,0.02,0.03,0.01
SPU3,-2.76,9.00,-3.22,0.02,0.03,0.01
SPU3,-2.57,8.89,-3.14,0.02,0.03,0.01
SPU3,-2.87,9.04,-3.18,0.02,0.03,0.01
SPU3,-2.61,8.85,-3.26,0.02,0.03,0.01
SPU3,-2.22,8.96,-3.26,0.02,0.03,0.01
SPU3,-2.22,8.96,-3.26,0.02,-0.02,-0.01
SPU3,-2.34,9.04,-3.22,0.02,-0.02,-0.01
SPU3,-2.45,9.20,-3.18,0.02,-0.02,-0.01
SPU3,-2.45,9.20,-3.18,0.05,0.26,0.05
SPU3,-3.22,8.85,-3.41,0.05,0.26,0.05
SPU3,-3.22,8.85,-3.41,-0.07,-0.03,0.23
SPU3,-3.22,8.85,-3.41,-0.03,-0.07,0.30
SPU3,-3.22,8.85,-3.41,-0.09,-0.15,0.29
SPU3,-3.22,8.85,-3.41,-0.08,-0.24,0.23
SPU3,-3.22,8.85,-3.41,-0.02,-0.15,0.18
SPU3,-1.84,9.16,-2.95,-0.02,-0.15,0.18
SPU3,-0.77,9.12,-3.18,-0.02,-0.15,0.18
SPU3,-1.42,9.16,-3.18,-0.02,-0.15,0.18
SPU3,-1.65,9.27,-2.84,-0.02,-0.15,0.18
SPU3,-0.69,9.23,-2.87,-0.02,-0.15,0.18
SPU3,-1.91,8.93,-3.03,-0.02,-0.15,0.18
SPU3,-1.38,8.89,-2.57,-0.02,-0.15,0.18
SPU3,-1.38,8.89,-2.57,-0.03,-0.17,0.01
SPU3,-0.50,9.39,-2.76,-0.03,-0.17,0.01
SPU3,-1.88,8.93,-2.72,-0.03,-0.17,0.01
SPU3,-1.88,8.93,-2.72,0.00,-0.16,0.01
SPU3,-0.65,9.39,-2.80,0.00,-0.16,0.01
SPU3,-1.72,9.31,-2.72,0.00,-0.16,0.01
SPU3,-1.72,9.31,-2.72,0.03,-0.11,-0.04
SPU3,-1.72,9.31,-2.72,-0.01,-0.08,-0.04
SPU3,-1.72,9.31,-2.72,0.03,-0.06,-0.07
SPU3,-1.72,9.31,-2.72,0.08,-0.12,-0.12
SPU3,-1.61,9.12,-2.76,0.08,-0.12,-0.12
SPU3,-1.91,9.42,-2.64,0.08,-0.12,-0.12
SPU3,-1.42,9.31,-2.80,0.08,-0.12,-0.12
SPU3,-1.49,9.31,-2.76,0.08,-0.12,-0.12
SPU3,-1.30,9.39,-2.99,0.08,-0.12,-0.12
SPU3,-1.80,9.35,-2.87,0.08,-0.12,-0.12
SPU3,-1.76,9.39,-3.03,0.08,-0.12,-0.12
SPU3,-2.11,9.27,-3.07,0.08,-0.12,-0.12
SPU3,-2.30,8.93,-2.99,0.08,-0.12,-0.12
SPU3,-2.03,9.31,-2.99,0.08,-0.12,-0.12
SPU3,-2.03,9.31,-2.99,0.01,-0.03,-0.03
SPU3,-2.03,9.31,-2.99,0.06,-0.10,-0.04
SPU3,-1.49,9.35,-3.03,0.06,-0.10,-0.04
SPU3,-1.49,9.35,-3.03,0.01,-0.03,-0.02
SPU3,-1.49,9.35,-3.03,0.03,-0.07,0.01
SPU3,-1.49,9.35,-3.03,-0.00,-0.02,0.02
SPU3,-1.49,9.35,-3.03,0.00,-0.02,0.01
SPU3,-1.49,9.31,-3.14,0.00,-0.02,0.01
SPU3,-2.18,9.08,-3.07,0.00,-0.02,0.01
SPU3,-1.65,9.16,-3.14,0.00,-0.02,0.01
SPU3,-1.99,9.23,-3.07,0.00,-0.02,0.01
SPU3,-2.14,9.00,-2.95,0.00,-0.02,0.01
SPU3,-1.80,9.20,-3.14,0.00,-0.02,0.01
SPU3,-2.22,9.00,-2.99,0.00,-0.02,0.01
SPU3,-1.91,9.04,-3.07,0.00,-0.02,0.01
SPU3,-2.07,9.08,-3.07,0.00,-0.02,0.01
SPU3,-2.03,9.04,-2.95,0.00,-0.02,0.01
SPU3,-1.91,9.16,-2.99,0.00,-0.02,0.01
SPU3,-1.91,9.16,-2.99,0.01,0.02,0.02
SPU3,-1.99,9.00,-2.99,0.01,0.02,0.02
SPU3,-1.99,9.00,-2.99,-0.04,0.05,0.01
SPU3,-1.99,9.00,-2.99,0.01,-0.03,0.01
SPU3,-1.88,9.00,-2.91,0.01,-0.03,0.01
SPU3,-1.88,9.00,-2.91,-0.03,0.04,0.02
SPU3,-1.88,9.00,-2.91,-0.00,-0.01,0.01
SPU3,-1.65,9.16,-3.10,-0.00,-0.01,0.01
SPU3,-1.84,9.16,-3.07,-0.00,-0.01,0.01
SPU3,-1.65,9.27,-3.14,-0.00,-0.01,0.01
SPU3,-2.03,9.04,-2.95,-0.00,-0.01,0.01
SPU3,-1.76,9.20,-3.14,-0.00,-0.01,0.01
SPU3,-2.03,9.20,-2.99,-0.00,-0.01,0.01
SPU3,-1.84,9.08,-2.99,-0.00,-0.01,0.01
SPU3,-1.84,9.08,-2.99,-0.03,0.01,0.01
SPU3,-1.99,8.96,-2.95,-0.03,0.01,0.01
SPU3,-1.57,9.16,-2.99,-0.03,0.01,0.01
SPU3,-1.57,9.16,-2.99,-0.02,-0.01,0.00
SPU3,-1.88,9.08,-2.99,-0.02,-0.01,0.00
SPU3,-1.88,9.08,-2.99,-0.02,0.02,0.01
SPU3,-1.88,9.08,-2.99,0.02,-0.03,0.01
SPU3,-1.88,9.08,-2.99,0.00,-0.04,0.00
SPU3,-1.88,9.08,-2.99,-0.01,0.01,0.01
SPU3,-1.88,9.08,-2.99,0.01,-0.02,-0.01
SPU3,-1.80,9.16,-3.03,0.01,-0.02,-0.01
SPU3,-1.57,9.23,-3.03,0.01,-0.02,-0.01
SPU3,-1.88,9.08,-3.03,0.01,-0.02,-0.01
SPU3,-1.72,9.12,-2.95,0.01,-0.02,-0.01
SPU3,-1.76,9.16,-2.99,0.01,-0.02,-0.01
SPU3,-1.80,9.23,-2.99,0.01,-0.02,-0.01
SPU3,-2.03,9.04,-2.99,0.01,-0.02,-0.01
SPU3,-2.03,9.04,-2.99,-0.01,0.03,-0.03
SPU3,-1.91,9.04,-3.03,-0.01,0.03,-0.03
SPU3,-1.95,9.04,-3.03,-0.01,0.03,-0.03
SPU3,-1.95,9.04,-3.03,-0.03,0.02,-0.00
SPU3,-2.03,9.00,-3.07,-0.03,0.02,-0.00
SPU3,-1.91,9.00,-3.03,-0.03,0.02,-0.00
SPU3,-1.91,9.00,-3.03,-0.01,0.01,-0.02
SPU3,-1.91,9.00,-3.03,-0.01,0.03,-0.01
SPU3,-1.91,9.00,-3.03,0.00,0.04,-0.02
SPU3,-1.91,9.00,-3.03,-0.01,0.05,-0.01
SPU3,-1.95,9.16,-3.18,-0.01,0.05,-0.01
SPU3,-1.88,9.12,-3.03,-0.01,0.05,-0.01
SPU3,-1.72,9.20,-3.18,-0.01,0.05,-0.01
SPU3,-2.14,9.04,-2.99,-0.01,0.05,-0.01
SPU3,-1.99,9.08,-2.99,-0.01,0.05,-0.01
SPU3,-2.03,9.04,-2.99,-0.01,0.05,-0.01
SPU3,-1.91,9.00,-3.03,-0.01,0.05,-0.01
SPU3,-1.76,9.20,-3.14,-0.01,0.05,-0.01
SPU3,-1.65,9.08,-2.99,-0.01,0.05,-0.01
